system,T_K,X_Cu,X_M,X_O,stable_phases,num_phases,dominant_phase,GM_system,notes
Cu-Fe-O,1800,0.345263,0.027368,0.627368,GAS#1; IONIC_LIQ#2,2,GAS#1,-188593.57553354214,
Cu-Fe-O,1800,0.371053,0.618947,0.01,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-113360.16699576506,
Cu-Fe-O,1800,0.371053,0.582632,0.046316,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-122498.8264669174,
Cu-Fe-O,1800,0.371053,0.546316,0.082632,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-131632.71028924154,
Cu-Fe-O,1800,0.371053,0.51,0.118947,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-140761.21568908283,
Cu-Fe-O,1800,0.371053,0.473684,0.155263,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-149883.47906638333,
Cu-Fe-O,1800,0.371053,0.437368,0.191579,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-158998.08120872197,
Cu-Fe-O,1800,0.371053,0.401053,0.227895,IONIC_LIQ#1; IONIC_LIQ#3,2,IONIC_LIQ#1,-168101.8000400358,
Cu-Fe-O,1800,0.371053,0.364737,0.264211,IONIC_LIQ#1; IONIC_LIQ#3,2,IONIC_LIQ#1,-177182.29325883498,
Cu-Fe-O,1800,0.371053,0.328421,0.300526,IONIC_LIQ#1; IONIC_LIQ#3,2,IONIC_LIQ#1,-186157.07207325965,
Cu-Fe-O,1800,0.371053,0.292105,0.336842,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-194078.61922473693,
Cu-Fe-O,1800,0.371053,0.255789,0.373158,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-198518.25070961152,
Cu-Fe-O,1800,0.371053,0.219474,0.409474,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-200725.0079337199,
Cu-Fe-O,1800,0.371053,0.183158,0.445789,IONIC_LIQ#2,1,IONIC_LIQ#2,-201442.27905065758,
Cu-Fe-O,1800,0.371053,0.146842,0.482105,GAS#1; IONIC_LIQ#2,2,GAS#1,-198434.08434094003,
Cu-Fe-O,1800,0.371053,0.110526,0.518421,GAS#1; IONIC_LIQ#2,2,GAS#1,-195007.03079523685,
Cu-Fe-O,1800,0.371053,0.074211,0.554737,GAS#1; IONIC_LIQ#2,2,GAS#1,-191467.52030762655,
Cu-Fe-O,1800,0.371053,0.037895,0.591053,GAS#1; IONIC_LIQ#2,2,GAS#1,-187735.65953214793,
Cu-Fe-O,1800,0.396842,0.593158,0.01,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-113448.85756637646,
Cu-Fe-O,1800,0.396842,0.556842,0.046316,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-122583.33147069655,
Cu-Fe-O,1800,0.396842,0.520526,0.082632,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-131712.88873603835,
Cu-Fe-O,1800,0.396842,0.484211,0.118947,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-140836.83423886332,
Cu-Fe-O,1800,0.396842,0.447895,0.155263,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-149954.11091268115,
Cu-Fe-O,1800,0.396842,0.411579,0.191579,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-159062.70779997742,
Cu-Fe-O,1800,0.396842,0.375263,0.227895,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-168156.8774689154,
Cu-Fe-O,1800,0.396842,0.338947,0.264211,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-177210.06790357246,
Cu-Fe-O,1800,0.396842,0.302632,0.300526,IONIC_LIQ#1; IONIC_LIQ#3,2,IONIC_LIQ#1,-186016.85760553504,
Cu-Fe-O,1800,0.396842,0.266316,0.336842,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-192727.97881610587,
Cu-Fe-O,1800,0.396842,0.23,0.373158,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-196016.9540668666,
Cu-Fe-O,1800,0.396842,0.193684,0.409474,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-197694.39439301487,
Cu-Fe-O,1800,0.396842,0.157368,0.445789,IONIC_LIQ#2,1,IONIC_LIQ#2,-197451.65836456572,
Cu-Fe-O,1800,0.396842,0.121053,0.482105,GAS#1; IONIC_LIQ#2,2,GAS#1,-194070.95216814647,
Cu-Fe-O,1800,0.396842,0.084737,0.518421,GAS#1; IONIC_LIQ#2,2,GAS#1,-190546.2372385978,
Cu-Fe-O,1800,0.396842,0.048421,0.554737,GAS#1; IONIC_LIQ#2,2,GAS#1,-186858.02196889723,
Cu-Fe-O,1800,0.396842,0.012105,0.591053,GAS#1; IONIC_LIQ#2,2,GAS#1,-182812.51196647712,
Cu-Fe-O,1800,0.422632,0.567368,0.01,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-113533.8405270947,
Cu-Fe-O,1800,0.422632,0.531053,0.046316,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-122664.29412310144,
Cu-Fe-O,1800,0.422632,0.494737,0.082632,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-131789.64615533082,
Cu-Fe-O,1800,0.422632,0.458421,0.118947,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-140909.0726243759,
Cu-Fe-O,1800,0.422632,0.422105,0.155263,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-150021.1847462898,
Cu-Fe-O,1800,0.422632,0.385789,0.191579,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-159122.8014667192,
Cu-Fe-O,1800,0.422632,0.349474,0.227895,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-168202.90817118916,
Cu-Fe-O,1800,0.422632,0.313158,0.264211,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-177203.66426268182,
Cu-Fe-O,1800,0.422632,0.276842,0.300526,IONIC_LIQ#1; IONIC_LIQ#3,2,IONIC_LIQ#1,-185600.8924676662,
Cu-Fe-O,1800,0.422632,0.240526,0.336842,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-190805.66427494277,
Cu-Fe-O,1800,0.422632,0.204211,0.373158,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-193243.11681377114,
Cu-Fe-O,1800,0.422632,0.167895,0.409474,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-194498.59070810548,
Cu-Fe-O,1800,0.422632,0.131579,0.445789,GAS#1; IONIC_LIQ#2,2,GAS#1,-193134.3384571099,
Cu-Fe-O,1800,0.422632,0.095263,0.482105,GAS#1; IONIC_LIQ#2,2,GAS#1,-189621.93946095518,
Cu-Fe-O,1800,0.422632,0.058947,0.518421,GAS#1; IONIC_LIQ#2,2,GAS#1,-185967.41153572607,
Cu-Fe-O,1800,0.422632,0.022632,0.554737,GAS#1; IONIC_LIQ#2,2,GAS#1,-182041.8165978752,
Cu-Fe-O,1800,0.448421,0.541579,0.01,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-113615.48593160209,
Cu-Fe-O,1800,0.448421,0.505263,0.046316,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-122742.03384434745,
Cu-Fe-O,1800,0.448421,0.468947,0.082632,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-131863.23932065957,
Cu-Fe-O,1800,0.448421,0.432632,0.118947,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-140978.0750877864,
Cu-Fe-O,1800,0.448421,0.396316,0.155263,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-150084.54342575688,
Cu-Fe-O,1800,0.448421,0.36,0.191579,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-159177.1644097287,
Cu-Fe-O,1800,0.448421,0.323684,0.227895,IONIC_LIQ#1; IONIC_LIQ#3,2,IONIC_LIQ#1,-168234.2201932053,
Cu-Fe-O,1800,0.448421,0.287368,0.264211,IONIC_LIQ#1; IONIC_LIQ#3,2,IONIC_LIQ#1,-177128.01659386788,
Cu-Fe-O,1800,0.448421,0.251053,0.300526,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-184634.31156490682,
Cu-Fe-O,1800,0.448421,0.214737,0.336842,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-188438.4627470144,
Cu-Fe-O,1800,0.448421,0.178421,0.373158,IONIC_LIQ#1; IONIC_LIQ#3,2,IONIC_LIQ#1,-190253.4928381293,
Cu-Fe-O,1800,0.448421,0.142105,0.409474,IONIC_LIQ#2,1,IONIC_LIQ#2,-191137.37416878852,
Cu-Fe-O,1800,0.448421,0.105789,0.445789,GAS#1; IONIC_LIQ#2,2,GAS#1,-188695.31302910237,
Cu-Fe-O,1800,0.448421,0.069474,0.482105,GAS#1; IONIC_LIQ#2,2,GAS#1,-185067.6828199013,
Cu-Fe-O,1800,0.448421,0.033158,0.518421,GAS#1; IONIC_LIQ#2,2,GAS#1,-181221.0210678647,
Cu-Fe-O,1800,0.474211,0.515789,0.01,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-113694.08292289796,
Cu-Fe-O,1800,0.474211,0.479474,0.046316,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-122816.79147061918,
Cu-Fe-O,1800,0.474211,0.443158,0.082632,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-131933.8330659522,
Cu-Fe-O,1800,0.474211,0.406842,0.118947,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-141043.8327420626,
Cu-Fe-O,1800,0.474211,0.370526,0.155263,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-150143.66083344555,
Cu-Fe-O,1800,0.474211,0.334211,0.191579,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-159223.42207601285,
Cu-Fe-O,1800,0.474211,0.297895,0.227895,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-168239.9126554138,
Cu-Fe-O,1800,0.474211,0.261579,0.264211,IONIC_LIQ#1; IONIC_LIQ#3,2,IONIC_LIQ#1,-176900.21738077604,
Cu-Fe-O,1800,0.474211,0.225263,0.300526,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-183004.2579833318,
Cu-Fe-O,1800,0.474211,0.188947,0.336842,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-185746.05769207314,
Cu-Fe-O,1800,0.474211,0.152632,0.373158,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-187081.53651176975,
Cu-Fe-O,1800,0.474211,0.116316,0.409474,IONIC_LIQ#2,1,IONIC_LIQ#2,-187384.31179438243,
Cu-Fe-O,1800,0.474211,0.08,0.445789,GAS#1; IONIC_LIQ#2,2,GAS#1,-184161.24557466168,
Cu-Fe-O,1800,0.474211,0.043684,0.482105,GAS#1; IONIC_LIQ#2,2,GAS#1,-180371.89329219988,
Cu-Fe-O,1800,0.5,0.49,0.01,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-113769.85562347987,
Cu-Fe-O,1800,0.5,0.453684,0.046316,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-122888.73652408882,
Cu-Fe-O,1800,0.5,0.417368,0.082632,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-132001.48847081055,
Cu-Fe-O,1800,0.5,0.381053,0.118947,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-141106.12381661058,
Cu-Fe-O,1800,0.5,0.344737,0.155263,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-150197.43720034504,
Cu-Fe-O,1800,0.5,0.308421,0.191579,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-159257.2212919975,
Cu-Fe-O,1800,0.5,0.272105,0.227895,IONIC_LIQ#1; IONIC_LIQ#3,2,IONIC_LIQ#1,-168198.66632742345,
Cu-Fe-O,1800,0.5,0.235789,0.264211,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-176312.8914070422,
Cu-Fe-O,1800,0.5,0.199474,0.300526,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-180816.75954709572,
Cu-Fe-O,1800,0.5,0.163158,0.336842,IONIC_LIQ#1; IONIC_LIQ#3,2,IONIC_LIQ#1,-182806.00264500902,
Cu-Fe-O,1800,0.5,0.126842,0.373158,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-183745.71340310585,
Cu-Fe-O,1800,0.5,0.090526,0.409474,IONIC_LIQ#2,1,IONIC_LIQ#2,-183194.61799335683,
Cu-Fe-O,1800,0.5,0.054211,0.445789,GAS#1; IONIC_LIQ#2,2,GAS#1,-179504.35023656575,
Cu-Fe-O,1800,0.5,0.017895,0.482105,GAS#1; IONIC_LIQ#2,2,GAS#1,-175445.00712406426,
